gene,class,importance,variance,variance_rank,n_cells_used,importance_rank
ECHS1,AKI,0.005373203,6.168068060491741,476,300,1116
CHPT1,AKI,0.005369427,0.783535599432195,1644,300,1117
NDUFS1,AKI,0.005364829,0.708641668831973,1765,300,1118
HNRNPA2B1,AKI,0.0053645335,6.325918980208341,470,300,1119
UGP2,AKI,0.0053616813,0.6919781392335927,1798,300,1120
CTSF,AKI,0.005360881,0.48962456805017907,2308,300,1121
EMC3,AKI,0.005357498,0.42843921777901567,2557,300,1122
LINC00671,AKI,0.005351938,0.6538706375745876,1875,300,1123
PMPCB,AKI,0.00534966,0.39410084006154955,2711,300,1124
IFI27,AKI,0.005345198,13.330121045240507,309,300,1125
SH3GLB1,AKI,0.00534133,0.4759309925481978,2357,300,1126
GRINA,AKI,0.0053294674,0.46731551427596474,2397,300,1127
PSMB4,AKI,0.005318266,0.6758554471849795,1829,300,1128
PSMA7,AKI,0.005304834,2.874975730416798,721,300,1129
MRPL13,AKI,0.005302971,0.7447479124538507,1704,300,1130
MDM4,AKI,0.005302221,0.5940098752286882,2017,300,1131
SMCO4,AKI,0.00529911,0.42884385345259046,2554,300,1132
SKIL,AKI,0.0052938014,0.4767030682081168,2353,300,1133
RASSF4,AKI,0.005287908,0.48817598094728243,2313,300,1134
EXOSC7,AKI,0.005287574,0.8364147465917844,1575,300,1135
UGT2B7,AKI,0.005287324,11.39343776186414,344,300,1136
DNAJC21,AKI,0.005281216,0.3547139244811626,2915,300,1137
ALDH6A1,AKI,0.0052711433,2.907324777984121,716,300,1138
RANBP1,AKI,0.005268656,1.0114472141200124,1377,300,1139
PNRC2,AKI,0.00526374,0.5007745697647357,2276,300,1140
SUMO2,AKI,0.005261279,10.655728976350275,358,300,1141
ACAA2,AKI,0.005260748,0.9098065695772434,1479,300,1142
ADAMTS1,AKI,0.005257996,1.5377818016013085,1064,300,1143
PSMA5,AKI,0.0052550975,0.66023786566551,1858,300,1144
LUC7L3,AKI,0.0052464274,1.0680906539909507,1332,300,1145
APEX1,AKI,0.005243577,0.6352971691489737,1919,300,1146
SULT1C2,AKI,0.005241313,0.5262627864493696,2190,300,1147
PSMB9,AKI,0.005228583,0.5737995712174385,2069,300,1148
PDIA3,AKI,0.0052272193,2.049175746536347,895,300,1149
DDIT4,AKI,0.0052250414,0.6225748183799258,1956,300,1150
BST2,AKI,0.0052214684,2.5066474534336516,792,300,1151
AP2M1,AKI,0.005219589,1.1867372775334748,1260,300,1152
CKB,AKI,0.0052094986,35.008708516057936,178,300,1153
FAM3C,AKI,0.005208835,0.6282574433878212,1945,300,1154
SLC25A4,AKI,0.005206623,2.4376180741857216,804,300,1155
ZNF638,AKI,0.0052061467,0.48777165899885855,2314,300,1156
OBSL1,AKI,0.0052009784,0.4998227257841365,2278,300,1157
IGFBP3,AKI,0.0051960913,1.979679490919819,909,300,1158
HMGN1,AKI,0.0051947646,4.837830932717321,535,300,1159
BUD31,AKI,0.005194117,1.0272346769541787,1365,300,1160
EMX1,AKI,0.005189984,1.9929500984327297,907,300,1161
DYNLT3,AKI,0.005187105,0.5586477493453174,2108,300,1162
BNIP3L,AKI,0.0051842458,0.4663847318890791,2402,300,1163
CREG1,AKI,0.005183126,0.36224253215638486,2876,300,1164
CSNK1A1,AKI,0.0051809098,0.8027788466097545,1618,300,1165
HNRNPA0,AKI,0.005179003,0.634614003346991,1922,300,1166
PTEN,AKI,0.0051713544,0.3762120688204038,2794,300,1167
TST,AKI,0.00516872,1.0269215269031189,1366,300,1168
ARPC1B,AKI,0.005167325,1.3621006092650167,1153,300,1169
VWA1,AKI,0.0051623,0.4222359649500883,2587,300,1170
TPD52L1,AKI,0.005161926,0.45602660243282656,2438,300,1171
ARHGDIA,AKI,0.0051574837,0.9721646650973765,1410,300,1172
RALBP1,AKI,0.005152272,2.002950850451744,904,300,1173
GLUL,AKI,0.005135627,2.1180137415614704,871,300,1174
IQGAP2,AKI,0.0051190183,0.3682324559260038,2845,300,1175
TMEM259,AKI,0.005114486,0.3693820953258127,2833,300,1176
NQO2,AKI,0.0051064007,0.8302447158317788,1583,300,1177
PIN1,AKI,0.005101372,0.5229640404371402,2207,300,1178
CLCNKB,AKI,0.0050860755,4.766372018232703,544,300,1179
CD52,AKI,0.0050845672,1.4955882586000195,1080,300,1180
CCS,AKI,0.005079797,0.43910893964769965,2503,300,1181
COQ9,AKI,0.005079466,0.5073425691218412,2256,300,1182
ENY2,AKI,0.0050781765,1.969445521125041,911,300,1183
TXNDC17,AKI,0.00506693,2.2566633554354376,839,300,1184
DSG2,AKI,0.005055632,1.0906655835832189,1313,300,1185
PTGDS,AKI,0.005054673,41.05574063895731,163,300,1186
ACSM2A,AKI,0.0050503747,2.403135379763814,811,300,1187
HOXB2,AKI,0.0050472394,0.4074675003409676,2649,300,1188
CERS2,AKI,0.0050422624,0.5020395287067688,2273,300,1189
POLDIP2,AKI,0.005034402,0.36165672422409756,2881,300,1190
HSP90B1,AKI,0.0050180517,12.096907861754207,328,300,1191
KCNJ1,AKI,0.005015872,3.509929009288215,647,300,1192
TMCO1,AKI,0.0050156782,1.8534253687879572,951,300,1193
FTCD,AKI,0.005014591,1.122292768170693,1293,300,1194
PTGER3,AKI,0.005013262,4.772740886309316,542,300,1195
CHMP3,AKI,0.0050106617,0.5148702761948694,2236,300,1196
DMAC1,AKI,0.0050079753,0.5964398320379231,2014,300,1197
TACSTD2,AKI,0.005001103,14.260163276844214,294,300,1198
DSTN,AKI,0.0049991915,19.84352317263415,249,300,1199
SKP1,AKI,0.004993553,21.182477032673404,239,300,1200
VCAM1,AKI,0.00499132,4.253542482343664,583,300,1201
NIPSNAP2,AKI,0.004990269,0.5032955071377496,2266,300,1202
PLEKHJ1,AKI,0.0049863644,0.9460545653359239,1441,300,1203
NBDY,AKI,0.0049847807,0.8481779151023047,1556,300,1204
AAK1,AKI,0.004978867,0.6143259277137532,1982,300,1205
KTN1,AKI,0.00497632,2.8698627939818624,724,300,1206
HNRNPF,AKI,0.00497385,1.0890650881285853,1316,300,1207
FAM162A,AKI,0.004970075,2.119522937034252,870,300,1208
ARPC1A,AKI,0.0049695936,0.632921803807399,1928,300,1209
AGRN,AKI,0.004964682,1.2337118332061712,1223,300,1210
NDUFB4,AKI,0.004954926,7.336424984724058,435,300,1211
EFCAB14,AKI,0.004944947,0.9160178652690887,1474,300,1212
MME,AKI,0.0049352185,2.131224887815658,867,300,1213
SNRPF,AKI,0.0049271323,1.3401198430787327,1165,300,1214
RCAN1,AKI,0.004926856,3.3867187625450956,658,300,1215
SELM,AKI,0.004921097,3.7109540605257214,631,300,1216
SERPINA5,AKI,0.004908913,8.59700112525809,408,300,1217
XBP1,AKI,0.0049088425,1.9129569081077356,925,300,1218
ADD1,AKI,0.004908001,0.3895034420005772,2729,300,1219
EIF4G1,AKI,0.0049016816,0.43281463185489477,2533,300,1220
UBR4,AKI,0.0048956354,0.36504773200624435,2862,300,1221
ZFAND6,AKI,0.0048944294,0.5479651308965792,2128,300,1222
MRPL3,AKI,0.004893502,0.4654964667573022,2407,300,1223
MS4A6A,AKI,0.0048933206,0.6236445674744838,1954,300,1224
VWF,AKI,0.004889582,1.09676384930777,1307,300,1225
CST7,AKI,0.004885459,0.34737314015994775,2972,300,1226
CLEC11A,AKI,0.0048839515,0.4207426138231949,2591,300,1227
EIF4B,AKI,0.004880447,1.4475140756884213,1107,300,1228
LSM2,AKI,0.0048763575,0.56795076936298,2086,300,1229
GSTA1,AKI,0.0048743887,14.38591426874117,291,300,1230
SUGT1,AKI,0.004861987,0.3896863581389187,2728,300,1231
S100A13,AKI,0.0048608305,10.341437336297355,364,300,1232
RAB13,AKI,0.0048584384,1.7956790214601075,965,300,1233
TUBA1B,AKI,0.004856031,4.694913151104405,550,300,1234
TRIM2,AKI,0.004855561,0.8913087572092622,1502,300,1235
TCF25,AKI,0.00485488,0.6286593231488642,1943,300,1236
PCMTD1,AKI,0.0048512323,0.7801879298449961,1650,300,1237
DYNC1LI2,AKI,0.004849021,0.40650669998066025,2654,300,1238
SRSF9,AKI,0.0048358594,2.6601700582094154,764,300,1239
COPE,AKI,0.0048330682,2.075066824721211,885,300,1240
PRDX2,AKI,0.00482324,11.677068402448178,338,300,1241
MTCH1,AKI,0.0048215403,0.929081800623541,1462,300,1242
CXCL14,AKI,0.0048202886,25.59497434827886,219,300,1243
NUDT4,AKI,0.0048023756,3.222795268956769,678,300,1244
SUCNR1,AKI,0.0047986037,1.8016837159543646,963,300,1245
TIMM8B,AKI,0.0047979825,1.6185635243436116,1031,300,1246
THOC7,AKI,0.004787012,0.6840675391356513,1814,300,1247
S100A16,AKI,0.004784149,1.2084611345966436,1239,300,1248
THUMPD1,AKI,0.0047825435,0.38550509852284265,2753,300,1249
ATP6V1F,AKI,0.0047813277,10.99935363397124,353,300,1250
HMGCS2,AKI,0.0047709537,1.7191702668672548,995,300,1251
SERINC1,AKI,0.004770631,1.2127933744217763,1234,300,1252
IAH1,AKI,0.004769851,0.46963907869584154,2387,300,1253
ENPEP,AKI,0.004764469,0.9969852427895862,1391,300,1254
NINJ1,AKI,0.004764194,0.5364712509932761,2158,300,1255
TCEA3,AKI,0.004761204,0.5249237260665646,2194,300,1256
RAB1A,AKI,0.004760802,0.8356277822414027,1577,300,1257
ALDH9A1,AKI,0.004760629,0.47258365865559077,2373,300,1258
MRPL16,AKI,0.0047540674,0.5049042615872239,2264,300,1259
PSMB2,AKI,0.0047508627,0.8121232573768106,1606,300,1260
GLS,AKI,0.0047453004,3.237438051629122,676,300,1261
PLCG2,AKI,0.004737824,0.7772462575463118,1658,300,1262
MTHFS,AKI,0.0047341734,0.40567539432843625,2658,300,1263
CLIC4,AKI,0.0047332747,1.064466365651115,1336,300,1264
RBX1,AKI,0.0047330447,4.039796203096152,601,300,1265
CXCL8,AKI,0.0047293617,0.6037846710923647,2002,300,1266
GCSH,AKI,0.004726086,1.4385081362624943,1113,300,1267
KLRB1,AKI,0.0047246963,0.7406935587210322,1708,300,1268
GSTM3,AKI,0.004709275,12.248085457536398,326,300,1269
C4orf3,AKI,0.0047069998,2.802185670839271,735,300,1270
RTF1,AKI,0.0047035245,0.4147860952673705,2613,300,1271
KLHDC2,AKI,0.004702805,0.3638360823148549,2867,300,1272
EMX2,AKI,0.0046984456,2.1462095750239154,862,300,1273
STUB1,AKI,0.00468397,1.0597127847237235,1341,300,1274
SF3B14,AKI,0.004679964,1.1767186249293498,1263,300,1275
MRPS21,AKI,0.004675472,3.201865960020724,680,300,1276
SLC16A7,AKI,0.004672274,1.3557184097922543,1157,300,1277
PTBP3,AKI,0.004652273,1.0037730589623117,1383,300,1278
OSTC,AKI,0.004651069,1.377777820693832,1149,300,1279
NOL7,AKI,0.0046470086,0.5844216193440129,2047,300,1280
HNRNPM,AKI,0.00464071,0.9349923273822973,1455,300,1281
IER3,AKI,0.0046389713,38.65159858374398,172,300,1282
NONO,AKI,0.004635327,0.49312104148792457,2298,300,1283
ETFB,AKI,0.004634715,2.9989586432995727,705,300,1284
TP53I3,AKI,0.004632541,0.44081832122754444,2497,300,1285
ATP5E,AKI,0.004631564,29.30533241270392,201,300,1286
NHP2L1,AKI,0.004631363,1.222138010841673,1231,300,1287
RAPGEF3,AKI,0.0046256874,0.40394632992978186,2665,300,1288
ANAPC13,AKI,0.0046251253,1.1305733271518166,1287,300,1289
PPM1K,AKI,0.0046246466,0.3638185145995622,2868,300,1290
CRYZ,AKI,0.0046183397,1.2430006506004345,1220,300,1291
PPP1R1A,AKI,0.0046139588,5.3224168663873455,512,300,1292
VAPA,AKI,0.0046134335,2.566419426732917,780,300,1293
TMEM205,AKI,0.004611405,2.2130389753116484,848,300,1294
ABCD3,AKI,0.0046063866,0.3968094816354397,2699,300,1295
DDX5,AKI,0.004602815,4.812643302950748,539,300,1296
SNRPB2,AKI,0.004597657,0.838968579963512,1570,300,1297
AIFM1,AKI,0.004597637,0.3954142439126889,2704,300,1298
SERPINB1,AKI,0.0045879465,0.45924836282463277,2424,300,1299
PSMC6,AKI,0.004582971,0.45546933561374003,2441,300,1300
IGFBP2,AKI,0.0045806128,8.394144790914837,411,300,1301
MRP63,AKI,0.0045666154,0.9545372711959788,1430,300,1302
TYMP,AKI,0.004560156,1.9994918643244084,905,300,1303
ANXA11,AKI,0.004560086,2.176916165474232,857,300,1304
CLIC5,AKI,0.004555784,0.5488222057893185,2127,300,1305
RNPS1,AKI,0.0045530396,0.4343180635799755,2522,300,1306
NDUFS8,AKI,0.0045502316,5.129762778796408,522,300,1307
LACTB2,AKI,0.004548864,0.4363116463691144,2518,300,1308
MMP24-AS1,AKI,0.00454764,1.4078802283320502,1128,300,1309
DDRGK1,AKI,0.0045468174,0.6206208965588139,1970,300,1310
CHD4,AKI,0.004541049,0.46549767760268185,2406,300,1311
SEMA5A,AKI,0.004535788,0.4531241725365913,2450,300,1312
CST6,AKI,0.004533351,1.2829431793075528,1195,300,1313
MPC2,AKI,0.004532334,4.449546661569239,569,300,1314
VPS25,AKI,0.0045313183,0.6939483024428683,1794,300,1315
CAV2,AKI,0.0045268713,0.49440064159650465,2293,300,1316
AGPAT2,AKI,0.0045228116,0.6548847598474786,1870,300,1317
MRPL27,AKI,0.004521338,1.0710240448465043,1327,300,1318
HECTD1,AKI,0.0045200004,0.5337005273028778,2164,300,1319
ZCRB1,AKI,0.004518661,0.47869790369028764,2345,300,1320
CGGBP1,AKI,0.004509736,0.3995050400631018,2685,300,1321
BRI3,AKI,0.00450282,4.712614251932834,548,300,1322
SYNGR2,AKI,0.0045011323,0.4827179081216912,2329,300,1323
GSTT1,AKI,0.0045001614,0.432981305225456,2530,300,1324
PSMD2,AKI,0.004499726,0.34366144972038987,2991,300,1325
RPN2,AKI,0.004495997,0.9467676960984188,1440,300,1326
RAB5C,AKI,0.0044951364,0.7891872391464729,1635,300,1327
CYHR1,AKI,0.0044900286,0.476077502380325,2355,300,1328
DUSP2,AKI,0.004488369,0.5981290559106749,2011,300,1329
ZNHIT1,AKI,0.004488061,2.8567768036419956,728,300,1330
DUSP6,AKI,0.0044835983,1.5358373115842336,1067,300,1331
SEPP1,AKI,0.004480745,3.661605011329219,636,300,1332
TMEM30A,AKI,0.004480669,0.4932361140584698,2297,300,1333
RSL1D1,AKI,0.0044774893,0.5854999855618719,2045,300,1334
HCFC1R1,AKI,0.0044757575,1.4387441226214515,1111,300,1335
ARID5B,AKI,0.004475156,1.4534507874676326,1103,300,1336
TMEM72,AKI,0.0044750343,0.647227783450138,1891,300,1337
TCEAL4,AKI,0.004468696,1.1826392691312362,1261,300,1338
IMPA2,AKI,0.0044615944,1.7323498038111156,991,300,1339
TLN1,AKI,0.004454605,0.39400934698924217,2712,300,1340
USP2,AKI,0.004452279,0.7420462337280066,1707,300,1341
ANP32B,AKI,0.0044516805,0.7173588247508194,1754,300,1342
PCSK1N,AKI,0.0044509172,30.76495679215855,190,300,1343
TMBIM4.1,AKI,0.0044486877,1.5731578206857335,1048,300,1344
FLNB,AKI,0.004448458,0.4955217934294797,2290,300,1345
YPEL5,AKI,0.004448207,0.650541913064909,1880,300,1346
PINK1,AKI,0.00444026,0.4459744495644822,2468,300,1347
PURA,AKI,0.0044333995,0.5347908316700598,2162,300,1348
C6orf62,AKI,0.0044293897,0.7288128888359993,1735,300,1349
AKR7A2,AKI,0.0044186465,0.9957020235924523,1392,300,1350
PTPRG,AKI,0.0044178558,0.35979854181503645,2889,300,1351
SLC12A3,AKI,0.0044147987,66.34302334093978,133,300,1352
PRPF4B,AKI,0.004414476,0.5516368128806266,2121,300,1353
CNPY2,AKI,0.0044070412,1.1046593336595283,1302,300,1354
AKR1A1,AKI,0.004396654,2.37897796294076,815,300,1355
LTF,AKI,0.0043957112,17.460934863976306,262,300,1356
DLD,AKI,0.0043943245,0.6603516924175712,1856,300,1357
TSPAN33,AKI,0.0043934654,0.5063776081373756,2259,300,1358
CLIC1,AKI,0.0043917717,7.560462598868515,431,300,1359
FDX1,AKI,0.004390501,1.9210258958228583,921,300,1360
RAB34,AKI,0.004388921,0.518130702175077,2227,300,1361
TSPAN3,AKI,0.004385979,0.7051368287607979,1776,300,1362
TSPO,AKI,0.0043844585,4.74806405069989,546,300,1363
KIDINS220,AKI,0.0043798913,0.3680813228126435,2847,300,1364
ATP6V0D1,AKI,0.0043790136,0.7876827520578658,1639,300,1365
SPATS2L,AKI,0.0043718778,0.558977135855165,2107,300,1366
PFDN2,AKI,0.0043675043,1.7084695220162045,1000,300,1367
SSFA2,AKI,0.004359601,0.4293190486210789,2553,300,1368
ATP6V1D,AKI,0.0043553235,0.8263988010268037,1587,300,1369
SH3YL1,AKI,0.0043539964,0.7303474051174996,1730,300,1370
RBP5,AKI,0.004350357,2.922561342850596,714,300,1371
ETFA,AKI,0.0043456345,0.6112562796263844,1988,300,1372
ATRX,AKI,0.004345149,1.016612198617067,1373,300,1373
ABHD2,AKI,0.0043441015,0.3528223367704812,2931,300,1374
CD55,AKI,0.0043418873,0.37261273941737943,2813,300,1375
SELENOK,AKI,0.004341257,1.7460374597347206,985,300,1376
POLR2L,AKI,0.004336082,12.847781284980702,312,300,1377
ZBTB20,AKI,0.0043344526,3.313059078291696,665,300,1378
KDELR1,AKI,0.0043275263,1.5213515914722158,1074,300,1379
PSMA2,AKI,0.0043266783,1.0402148074723008,1352,300,1380
CXCL12,AKI,0.004325699,2.5317340208864514,787,300,1381
COX17,AKI,0.004325393,3.6210477326737753,642,300,1382
ARHGEF12,AKI,0.004321261,0.5247782692919598,2197,300,1383
CD46,AKI,0.0043159416,2.3553035787367627,819,300,1384
WDR72,AKI,0.0043065557,0.4784384993702949,2347,300,1385
TMEM101,AKI,0.004300244,3.398172007510023,657,300,1386
LARP1,AKI,0.004299504,0.3773410860691771,2787,300,1387
ARL4C,AKI,0.0042958097,0.5205168783612918,2219,300,1388
ATP6V1H,AKI,0.0042957515,0.4574020168663312,2431,300,1389
AK3,AKI,0.0042928015,0.9313024705870492,1458,300,1390
CSTB,AKI,0.0042905957,9.532186886656337,388,300,1391
LLGL2,AKI,0.004288606,0.5299082638896359,2174,300,1392
CLDN2,AKI,0.0042884303,0.7243614734103592,1743,300,1393
GNG12,AKI,0.00428761,0.5883908526022346,2034,300,1394
NPM1,AKI,0.004285849,10.439227121688393,361,300,1395
ALG5,AKI,0.004284209,0.4835709891242325,2326,300,1396
CDV3,AKI,0.004273248,0.7326552872371704,1724,300,1397
HACD3,AKI,0.0042708456,1.0687250197473506,1330,300,1398
CBX6,AKI,0.0042681447,0.3652358148544558,2861,300,1399
SRRM1,AKI,0.004267399,1.0396519990713526,1353,300,1400
CYP1B1,AKI,0.0042629414,0.8184592547089177,1596,300,1401
BOD1L1,AKI,0.004253571,0.3899417911294789,2727,300,1402
NCOR1,AKI,0.0042533395,0.49226478356354975,2300,300,1403
NEDD4L,AKI,0.0042510754,0.9722693691143288,1409,300,1404
MOB1B,AKI,0.0042469795,0.5319697724731369,2169,300,1405
CTSC,AKI,0.0042431722,3.624276645222326,641,300,1406
ANK2,AKI,0.004232555,1.244098048288272,1218,300,1407
AQP3,AKI,0.004230462,27.03573797143998,211,300,1408
CPEB4,AKI,0.0042287386,1.1903421363485933,1254,300,1409
LYPLA1,AKI,0.00422639,0.6935722002903246,1795,300,1410
TMED7,AKI,0.004225431,0.4835090531150545,2327,300,1411
BTG3,AKI,0.004223861,0.8342970548513081,1579,300,1412
SDF4,AKI,0.0042186384,0.4282776212346897,2560,300,1413
AMFR,AKI,0.0042170356,0.6149372773838013,1978,300,1414
YME1L1,AKI,0.004215663,0.44315914247136884,2479,300,1415
CDC42SE1,AKI,0.00421211,0.6301817797328725,1934,300,1416
NUDT22,AKI,0.0042098123,0.41387970581698386,2616,300,1417
YWHAQ,AKI,0.004207313,1.2763534180284226,1201,300,1418
AKAP12,AKI,0.0042056898,1.3987006182929729,1138,300,1419
ATP5J,AKI,0.0042049997,12.41420357167728,320,300,1420
PLGRKT,AKI,0.0041982126,0.4078563348188621,2646,300,1421
CD2,AKI,0.004195789,0.38554567337439366,2752,300,1422
MRPL52,AKI,0.0041951225,2.1658412204141437,859,300,1423
JADE1,AKI,0.0041927253,0.6223217690181602,1960,300,1424
MTDH,AKI,0.0041915462,0.8052687873321176,1616,300,1425
GRN,AKI,0.004189693,2.075167296498146,884,300,1426
PVALB,AKI,0.0041869325,4.003449957369366,606,300,1427
ASS1,AKI,0.004181134,3.261671796984601,674,300,1428
BROX,AKI,0.004177259,0.3431497244956063,2994,300,1429
BDH2,AKI,0.004174492,1.4979537986559142,1078,300,1430
NFE2L2,AKI,0.0041715293,5.885861024206596,485,300,1431
CKS2,AKI,0.004168695,0.7321323673427176,1725,300,1432
SSU72,AKI,0.0041656136,1.1427150758889233,1282,300,1433
NUDT3,AKI,0.0041616578,0.474447195274279,2364,300,1434
COPS6,AKI,0.004156564,0.6757697763005308,1830,300,1435
ACAA1,AKI,0.0041500125,1.1933235777372164,1253,300,1436
PA2G4,AKI,0.00414896,0.5538800825321697,2116,300,1437
EIF3M,AKI,0.004148542,0.6654528466359574,1850,300,1438
ATP6V1B1,AKI,0.004145156,3.337076652763837,661,300,1439
NDUFAF8,AKI,0.0041390858,0.8382979036523723,1573,300,1440
EPAS1,AKI,0.004138777,3.8497223030713372,616,300,1441
EMC6,AKI,0.004131378,0.7457947279560952,1701,300,1442
HM13,AKI,0.004122919,0.5201659468702821,2221,300,1443
ANP32A,AKI,0.0041200006,0.6472806710230694,1890,300,1444
PRCP,AKI,0.004113716,0.7694796265817699,1668,300,1445
PHC2,AKI,0.0041025598,0.43323202759873763,2527,300,1446
AK2,AKI,0.0040959767,0.9388658224069817,1452,300,1447
DNAJC19,AKI,0.004091268,1.886933324068599,937,300,1448
TRAPPC4,AKI,0.004089736,0.448209106051486,2458,300,1449
ST14,AKI,0.004081325,0.3666374383679753,2855,300,1450
RAB14,AKI,0.0040753577,0.6356691329981048,1918,300,1451
MSRA,AKI,0.004073013,0.5112222789939174,2247,300,1452
ID1,AKI,0.0040697386,7.72215540542418,425,300,1453
AP1S2,AKI,0.004066227,0.44229129125332683,2485,300,1454
FKBP3,AKI,0.0040582665,0.4837747371762859,2324,300,1455
TGOLN2,AKI,0.004056902,1.4369960271614257,1114,300,1456
PRR13,AKI,0.004054782,2.6708949519587737,762,300,1457
TNRC6B,AKI,0.0040495256,0.6650944204172812,1851,300,1458
MAP3K13,AKI,0.0040459814,1.2533782979092045,1214,300,1459
ATP5G2,AKI,0.0040453016,7.909965803293829,420,300,1460
RABAC1,AKI,0.004043365,3.091664250389999,691,300,1461
TUBB,AKI,0.004034165,2.288722418241419,835,300,1462
WDR6,AKI,0.0040341504,0.351215412453083,2941,300,1463
C1orf122,AKI,0.004033774,0.908779850186614,1481,300,1464
PGAM1,AKI,0.0040284717,1.2237354471208648,1229,300,1465
MORF4L1,AKI,0.00402541,3.7724939288736357,624,300,1466
IFI16,AKI,0.004023946,0.37635151456196314,2793,300,1467
EMC10,AKI,0.0040236646,0.6922146420384556,1797,300,1468
TM2D1,AKI,0.0040217033,0.639530735020389,1906,300,1469
C16orf89,AKI,0.004020323,0.6624961900195021,1853,300,1470
PTPRC,AKI,0.0040196893,0.954375998717178,1431,300,1471
GADD45G,AKI,0.004019285,1.2555254125079467,1213,300,1472
PRPF8,AKI,0.0040176488,0.37796597124402354,2781,300,1473
ARPP19,AKI,0.0040165563,0.7882997045152751,1638,300,1474
ATF4,AKI,0.004008628,0.6024107230738465,2003,300,1475
UBXN6,AKI,0.0040084273,0.38538167365095277,2755,300,1476
SYNE2,AKI,0.0039990745,3.9182968565493796,613,300,1477
JOSD2,AKI,0.003990206,0.3634545917952431,2871,300,1478
CLPTM1L,AKI,0.003989597,0.35928914767268116,2890,300,1479
SYNJ2BP,AKI,0.0039850287,0.4042344677921338,2662,300,1480
TPMT,AKI,0.0039829165,0.41091586192652063,2627,300,1481
KMT2E,AKI,0.0039808154,0.4372062211888099,2512,300,1482
POLR2I,AKI,0.003971408,1.7749327918258495,974,300,1483
SLC2A4RG,AKI,0.003968322,0.7623914567912685,1677,300,1484
ID2,AKI,0.003965739,0.6313076504542917,1931,300,1485
CBX5,AKI,0.003964207,0.6850763227820519,1810,300,1486
PTGES2,AKI,0.0039628996,0.37155102149704006,2818,300,1487
COL4A3,AKI,0.003961719,0.5377250557850861,2152,300,1488
MBNL1,AKI,0.0039588674,0.5585399245452083,2109,300,1489
CPM,AKI,0.0039425674,0.9338056039120672,1456,300,1490
HOXB-AS3,AKI,0.003938401,0.9006156420817593,1490,300,1491
TPI1,AKI,0.003933319,9.988854954763841,375,300,1492
GPAA1,AKI,0.0039316355,0.6522500124687781,1878,300,1493
EAPP,AKI,0.0039223693,0.4194879989330006,2596,300,1494
MTIF3,AKI,0.003920088,0.6293745053587476,1940,300,1495
FSTL3,AKI,0.003914091,1.589124984149886,1043,300,1496
ISOC2,AKI,0.003907326,0.7622396951477198,1678,300,1497
LAPTM5,AKI,0.0039038253,0.5922311029216374,2021,300,1498
CLSTN1,AKI,0.0038983885,0.5905666251682827,2027,300,1499
POLR1D,AKI,0.003883261,0.7404518382382609,1709,300,1500
MARCH6,AKI,0.0038822552,0.6701648224618277,1840,300,1501
CMC2,AKI,0.0038806521,0.6323970058542325,1930,300,1502
HPRT1,AKI,0.0038793918,0.8411538243113312,1566,300,1503
CAT,AKI,0.0038787215,1.2068341263209095,1241,300,1504
FGD5-AS1,AKI,0.003878715,0.5942710889248775,2016,300,1505
CREM,AKI,0.0038773147,1.2928447099164249,1186,300,1506
DARS,AKI,0.0038656644,0.4413550165092447,2496,300,1507
UBL3,AKI,0.00385872,0.5354145466768745,2161,300,1508
COMMD4,AKI,0.0038563374,0.39284040676277343,2716,300,1509
PNPLA2,AKI,0.0038468696,0.3604882220648482,2886,300,1510
SERBP1,AKI,0.0038449932,1.4594365619940293,1099,300,1511
BBOX1,AKI,0.0038443978,2.7377623417331702,748,300,1512
AQP2,AKI,0.0038409347,218.0425860687701,61,300,1513
TUFM,AKI,0.0038293644,2.066953458883062,887,300,1514
VCP,AKI,0.0038292229,0.4422985564478054,2484,300,1515
PABPC1,AKI,0.003822002,1.9047761131152194,928,300,1516
PXMP2,AKI,0.0038199334,0.43237919320482227,2538,300,1517
BEX4,AKI,0.0038154547,1.5561273703483094,1057,300,1518
SOX18,AKI,0.003814479,0.7313070635125589,1727,300,1519
CNOT6L,AKI,0.0038084597,0.3900264877952282,2726,300,1520
USP53,AKI,0.0038065552,0.40845152617456176,2644,300,1521
C1QA,AKI,0.0038053826,4.91295273706136,532,300,1522
NME4,AKI,0.0038045251,0.759433280791839,1686,300,1523
ALDOA,AKI,0.003799637,7.349043898339653,434,300,1524
GZMA,AKI,0.0037947388,0.9603424624102126,1421,300,1525
SLC39A4,AKI,0.00379383,0.3607153629503101,2885,300,1526
UGT2A3,AKI,0.003785574,0.965243126570822,1417,300,1527
RSL24D1,AKI,0.0037825636,1.4579623114370248,1101,300,1528
PEPD,AKI,0.0037765824,2.537065312480758,785,300,1529
IGFBP6,AKI,0.0037763591,13.449609445114287,305,300,1530
G0S2,AKI,0.0037747824,9.61386441529017,385,300,1531
TMEM178A,AKI,0.003765688,1.0308716904874502,1359,300,1532
MXD4,AKI,0.003763385,0.6824531745060349,1817,300,1533
NEU1,AKI,0.0037622654,0.5284527106949388,2184,300,1534
KMT2A,AKI,0.0037591164,0.3876143591191656,2742,300,1535
CD47,AKI,0.0037580356,0.7530983079439026,1691,300,1536
PSME1,AKI,0.0037574032,1.8310894131844047,957,300,1537
H2AFY,AKI,0.0037558668,0.690081381682741,1801,300,1538
C1D,AKI,0.003755608,0.7917896160510394,1634,300,1539
