gene,class,importance,variance,variance_rank,n_cells_used,importance_rank
NIT2,Normal,0.005062808,0.7147145895764786,1757,300,1333
CDV3,Normal,0.005062575,0.7326552872371704,1724,300,1334
VCP,Normal,0.005061663,0.4422985564478054,2484,300,1335
H1F0,Normal,0.005058387,0.4567374234822164,2435,300,1336
YWHAE,Normal,0.0050562313,6.356828568351055,468,300,1337
COTL1,Normal,0.0050390125,3.419865507321151,655,300,1338
RDH10,Normal,0.0050386596,0.7128436941583034,1759,300,1339
ANKRD12,Normal,0.005017458,0.5380301360917494,2150,300,1340
CDC37,Normal,0.0050094523,0.5783148990023508,2061,300,1341
COPB1,Normal,0.0050090696,0.4708252410537386,2381,300,1342
PSMC5,Normal,0.005005724,0.8473977337040268,1558,300,1343
POLR2H,Normal,0.0050052665,0.48700172601585423,2316,300,1344
SUCLG1,Normal,0.0050014853,5.836604230786048,486,300,1345
PDCD6IP,Normal,0.0050006467,0.5290491196064052,2181,300,1346
CST7,Normal,0.0049977456,0.34737314015994775,2972,300,1347
TMEM50B,Normal,0.004992633,0.8472212365180412,1560,300,1348
TRIP6,Normal,0.0049896226,0.3521791117418737,2933,300,1349
PPP2CB,Normal,0.004985341,0.7115905687655455,1763,300,1350
NDRG2,Normal,0.0049792468,0.8407795801081079,1569,300,1351
APEX1,Normal,0.0049718907,0.6352971691489737,1919,300,1352
SDHC,Normal,0.0049579786,1.1758309326390408,1264,300,1353
MFF,Normal,0.0049515297,0.6915526450571908,1800,300,1354
GNAI2,Normal,0.004942102,1.4149701235525045,1121,300,1355
PDIA4,Normal,0.0049406323,0.5419057222738387,2142,300,1356
TPP1,Normal,0.0049380865,0.3577001431700598,2901,300,1357
TMEM245,Normal,0.004938056,0.7601894474809111,1680,300,1358
HSD17B10,Normal,0.0049366932,0.7887275010026826,1636,300,1359
ATP5PF,Normal,0.004935087,21.097662384450732,240,300,1360
EEF1B2,Normal,0.0049285,12.69031896218046,316,300,1361
NDUFB7,Normal,0.0049283076,10.99154901048465,354,300,1362
RBBP8,Normal,0.004926456,0.5640403771982319,2091,300,1363
NDUFAF8,Normal,0.0049176076,0.8382979036523723,1573,300,1364
TUBA1A,Normal,0.0049087335,1.4762845382156944,1094,300,1365
FDX1,Normal,0.004904706,1.9210258958228583,921,300,1366
ARF3,Normal,0.004903483,0.4434195547946679,2477,300,1367
NDUFA9,Normal,0.004893053,0.6298110270111241,1937,300,1368
SPATS2L,Normal,0.0048911693,0.558977135855165,2107,300,1369
RPL22L1,Normal,0.0048880414,0.7247253170254344,1742,300,1370
EPCAM,Normal,0.0048837215,20.635901791028065,245,300,1371
MFSD4A,Normal,0.0048800614,0.8266325768571199,1586,300,1372
BEX3,Normal,0.0048789177,12.012190699242897,330,300,1373
SMAD5,Normal,0.004871651,0.4009087191586108,2676,300,1374
HSPA5,Normal,0.0048704324,5.56602695291552,496,300,1375
CLCNKB,Normal,0.004856586,4.766372018232703,544,300,1376
SLC9A3R2,Normal,0.00485194,7.234031017723403,439,300,1377
AURKAIP1,Normal,0.00484298,3.6126895170729525,643,300,1378
KPNB1,Normal,0.0048425617,0.3947536433540384,2708,300,1379
GPNMB,Normal,0.0048398185,1.2431904112635768,1219,300,1380
VPS35,Normal,0.004838132,0.6404847122509171,1902,300,1381
LBH,Normal,0.0048341183,0.6206717819597044,1969,300,1382
TAPBP,Normal,0.0048266165,0.6535057932884865,1876,300,1383
MVP,Normal,0.004823003,0.3927820771197419,2717,300,1384
CDA,Normal,0.00481742,0.818483018287968,1595,300,1385
NDUFC2,Normal,0.0048167952,10.04841749179182,373,300,1386
GNAQ,Normal,0.004815519,0.46005657609940304,2419,300,1387
ITGA2,Normal,0.004812977,0.6194172374036765,1973,300,1388
RDH11,Normal,0.004812461,0.4090088121690031,2641,300,1389
SLC44A2,Normal,0.0048111654,0.622589445308166,1955,300,1390
LGALS3,Normal,0.0048102573,25.75814555365568,217,300,1391
WDR1,Normal,0.0048056827,0.9228841799261933,1468,300,1392
ERMP1,Normal,0.004804132,0.3508687759797194,2946,300,1393
TMEM219,Normal,0.0048040533,1.6009650033387541,1035,300,1394
ID1,Normal,0.004800653,7.72215540542418,425,300,1395
SEPT2,Normal,0.004800349,1.2358833396850262,1221,300,1396
SLC16A12,Normal,0.0047992337,0.9955821400320624,1393,300,1397
OSTC,Normal,0.004784138,1.377777820693832,1149,300,1398
GOLM1,Normal,0.0047817086,0.5530212179901467,2118,300,1399
C1QBP,Normal,0.004777491,1.3887045610807782,1145,300,1400
JPT1,Normal,0.004767747,1.0010716840769172,1386,300,1401
CDC42SE1,Normal,0.00476351,0.6301817797328725,1934,300,1402
DYNC1H1,Normal,0.004757486,0.6401668421348705,1903,300,1403
ZBTB20,Normal,0.0047568544,3.313059078291696,665,300,1404
EIF3A,Normal,0.0047555235,0.7981644810538874,1625,300,1405
GNB1,Normal,0.004748348,0.6361866997401299,1916,300,1406
POLR2J,Normal,0.004747481,1.3238747550657637,1172,300,1407
CBX6,Normal,0.004734763,0.3652358148544558,2861,300,1408
MAGOH,Normal,0.004725184,0.7430722385516092,1705,300,1409
WBP2,Normal,0.0047178343,0.4421658146745524,2487,300,1410
PLIN2,Normal,0.004708941,0.5624456060488211,2097,300,1411
PRMT2,Normal,0.0047062766,0.3552347919995546,2913,300,1412
COQ9,Normal,0.0047042677,0.5073425691218412,2256,300,1413
STAT3,Normal,0.004702645,0.6484601093157363,1887,300,1414
AKAP12,Normal,0.004700386,1.3987006182929729,1138,300,1415
IGFBP6,Normal,0.004698222,13.449609445114287,305,300,1416
SLC25A39,Normal,0.0046937987,2.471838197643233,797,300,1417
KCNJ15,Normal,0.004691824,1.5958232452829437,1040,300,1418
AKR1C3,Normal,0.0046915063,1.0220232816546437,1371,300,1419
RRAGA,Normal,0.0046903063,0.4414120463447161,2495,300,1420
C11orf54,Normal,0.004688714,5.267892141263308,516,300,1421
MRPL27,Normal,0.0046868958,1.0710240448465043,1327,300,1422
SSNA1,Normal,0.0046765087,0.609104729554851,1994,300,1423
SNHG25,Normal,0.0046755536,0.6934547397541445,1796,300,1424
GPI,Normal,0.004672888,0.8690110691119394,1525,300,1425
SERINC2,Normal,0.0046697003,1.160338818518646,1275,300,1426
VIMP,Normal,0.0046629785,0.3661907596025802,2859,300,1427
KLF2,Normal,0.0046601202,2.72464888146492,749,300,1428
UBA1,Normal,0.004654181,0.7204635438107291,1750,300,1429
POLDIP2,Normal,0.0046523814,0.36165672422409756,2881,300,1430
MANF,Normal,0.0046423455,0.6701683249432573,1839,300,1431
AK3,Normal,0.0046381466,0.9313024705870492,1458,300,1432
VWA1,Normal,0.0046288418,0.4222359649500883,2587,300,1433
PDLIM1,Normal,0.0046263207,0.5566665182357502,2113,300,1434
LGALS3BP,Normal,0.0046247374,1.4340094324916421,1115,300,1435
CD59,Normal,0.0046221004,7.1475479192170415,443,300,1436
WWTR1,Normal,0.0046208734,0.6251893572317636,1951,300,1437
SVIP,Normal,0.0046184817,0.9740365480089066,1407,300,1438
RNF152,Normal,0.004612657,0.6482562736453895,1888,300,1439
FLOT1,Normal,0.0046121795,0.5322249873787105,2168,300,1440
GNG11,Normal,0.004602846,3.8785982294423764,615,300,1441
PTPRG,Normal,0.0045990185,0.35979854181503645,2889,300,1442
MRPS26,Normal,0.004597492,0.8414904863145722,1565,300,1443
OAT,Normal,0.004595563,0.4358389286856249,2520,300,1444
SUMF2,Normal,0.0045944937,0.4533753492261939,2449,300,1445
SPRY1,Normal,0.0045920736,0.7200413163080217,1751,300,1446
TECR,Normal,0.004591466,2.2191728241598123,846,300,1447
SNHG9,Normal,0.004590051,1.354257091960644,1158,300,1448
RAB11A,Normal,0.0045753834,1.2500736329377131,1215,300,1449
RAD23A,Normal,0.0045733657,0.5049705536671052,2263,300,1450
ITM2C,Normal,0.004570285,9.402775786712244,391,300,1451
RNASE1,Normal,0.004560237,9.994491659065947,374,300,1452
CHGB,Normal,0.0045592,0.5625333354183668,2095,300,1453
P4HB,Normal,0.004557859,0.921173045728863,1470,300,1454
ETFB,Normal,0.004555728,2.9989586432995727,705,300,1455
SPIN1,Normal,0.0045506335,0.3701914448028023,2826,300,1456
POLR2K,Normal,0.0045499443,1.9018116646726289,931,300,1457
XBP1,Normal,0.004548383,1.9129569081077356,925,300,1458
ARPP19,Normal,0.0045461436,0.7882997045152751,1638,300,1459
TXNL1,Normal,0.0045452886,0.6916245654119741,1799,300,1460
PDCD5,Normal,0.004543734,1.0330962599745597,1356,300,1461
PCYOX1,Normal,0.0045404513,0.7378134408731842,1712,300,1462
RBMX,Normal,0.0045372667,0.6430627542356835,1898,300,1463
IL7R,Normal,0.004514384,1.3000097402100124,1182,300,1464
RRAS,Normal,0.0045130383,0.850191002883543,1553,300,1465
SCIN,Normal,0.0045087817,2.3142717247357787,831,300,1466
PRAP1,Normal,0.0044970447,0.677440830186886,1823,300,1467
PSMB6,Normal,0.0044958796,2.3361037678918826,825,300,1468
MRPL19,Normal,0.0044881525,0.4220957622725439,2588,300,1469
FN1,Normal,0.00448143,7.783091197685795,422,300,1470
DHX9,Normal,0.0044765593,0.4267823934000667,2564,300,1471
TAGLN,Normal,0.0044742683,72.1860886311013,125,300,1472
COX5A,Normal,0.0044623925,11.768473316506947,337,300,1473
TIMP1,Normal,0.0044610724,16.61982174226706,271,300,1474
SAR1A,Normal,0.0044520004,0.6876181728260563,1806,300,1475
EEF2,Normal,0.0044519007,4.100287265919588,594,300,1476
THUMPD1,Normal,0.0044465424,0.38550509852284265,2753,300,1477
MTHFS,Normal,0.004438442,0.40567539432843625,2658,300,1478
PSMC3,Normal,0.004438148,0.48732522214678214,2315,300,1479
ASNA1,Normal,0.004431328,0.4580985110236247,2426,300,1480
MRPL13,Normal,0.0044285334,0.7447479124538507,1704,300,1481
MSI2,Normal,0.0044284863,1.4652150032701643,1096,300,1482
HADHA,Normal,0.0044284803,0.8336116967691192,1580,300,1483
DMKN,Normal,0.0044270875,2.0697196393278827,886,300,1484
PSMD2,Normal,0.0044180383,0.34366144972038987,2991,300,1485
CAPS,Normal,0.004414858,0.9569474464939627,1427,300,1486
PHGDH,Normal,0.004414804,0.5289691511761464,2182,300,1487
CARHSP1,Normal,0.0044121416,1.4122432946888421,1123,300,1488
EFCAB14,Normal,0.0044076415,0.9160178652690887,1474,300,1489
RBPMS,Normal,0.0044013415,0.9874910786037296,1400,300,1490
DCDC2,Normal,0.004396037,1.4880280751430244,1088,300,1491
ARPC4,Normal,0.00438699,0.6335369490045227,1925,300,1492
ZFAND6,Normal,0.0043765805,0.5479651308965792,2128,300,1493
LTB,Normal,0.0043710014,2.786989096831298,739,300,1494
PRODH2,Normal,0.0043562744,1.716356883257333,997,300,1495
COL6A1,Normal,0.004355266,1.1633640214338077,1272,300,1496
PPM1G,Normal,0.0043542343,0.35422628272159423,2919,300,1497
NUPR1L,Normal,0.004351151,0.4040045843287055,2664,300,1498
ACAA1,Normal,0.0043463004,1.1933235777372164,1253,300,1499
STT3B,Normal,0.004335912,0.39284460914095193,2715,300,1500
PSMA4,Normal,0.004335516,1.0732664550373008,1325,300,1501
TMEM165,Normal,0.0043336176,0.40680206183361217,2653,300,1502
HOXB-AS3,Normal,0.0043287897,0.9006156420817593,1490,300,1503
TKT,Normal,0.004328483,0.794979125491181,1630,300,1504
TXN2,Normal,0.004327542,0.9359891783915678,1453,300,1505
PKHD1,Normal,0.004324415,0.6496626725703092,1884,300,1506
CLSTN1,Normal,0.004318602,0.5905666251682827,2027,300,1507
USP34,Normal,0.0043159537,0.3619806642941247,2878,300,1508
TBC1D9,Normal,0.004315573,0.35547002452942766,2911,300,1509
PCM1,Normal,0.0043115253,0.5876334905631573,2037,300,1510
FGD5-AS1,Normal,0.004311515,0.5942710889248775,2016,300,1511
EIF4E,Normal,0.004299031,0.44881051660041066,2456,300,1512
ERI3,Normal,0.004292687,0.34306981892651145,2995,300,1513
DNAJC10,Normal,0.004270248,0.39083155303222905,2725,300,1514
PMF1,Normal,0.00426968,0.39791868352640547,2695,300,1515
RAP1GAP,Normal,0.004266521,0.6839319270840735,1815,300,1516
SMIM7,Normal,0.0042609214,0.7254018675967231,1739,300,1517
METRN,Normal,0.00425522,0.6533123690436707,1877,300,1518
HEBP2,Normal,0.0042513874,0.9713406569647426,1411,300,1519
VAPA,Normal,0.0042481353,2.566419426732917,780,300,1520
AP2M1,Normal,0.0042479746,1.1867372775334748,1260,300,1521
CUBN,Normal,0.004247305,4.017178285464492,603,300,1522
RAMP2,Normal,0.004238455,3.72387970979192,629,300,1523
KRT10,Normal,0.0042356807,3.0717125782346963,694,300,1524
PHYH,Normal,0.0042273523,0.7926813371057528,1632,300,1525
AHNAK,Normal,0.0042241667,2.256277765153538,840,300,1526
PDIA6,Normal,0.004221448,1.9196790381352344,922,300,1527
POLR2F,Normal,0.004220242,0.8056171359347997,1614,300,1528
RAB5C,Normal,0.004219471,0.7891872391464729,1635,300,1529
LINC00982,Normal,0.004217187,1.2559732290792411,1212,300,1530
ITGB6,Normal,0.004215134,3.675248239939443,634,300,1531
ATP6V0D1,Normal,0.004214589,0.7876827520578658,1639,300,1532
MAN2A1,Normal,0.0042136386,0.38639256431996083,2749,300,1533
FAT1,Normal,0.004212836,0.7210052193854449,1748,300,1534
FAM96B,Normal,0.004208855,1.8901182395538367,935,300,1535
RBBP4,Normal,0.0042069154,0.5023865308097193,2270,300,1536
TMEM88,Normal,0.004203986,0.5141586852229266,2237,300,1537
MRPL21,Normal,0.0041990937,0.37676009815507183,2790,300,1538
PROM2,Normal,0.004183831,0.5680585671990122,2085,300,1539
IST1,Normal,0.0041818745,0.36966552508854994,2831,300,1540
SOD3,Normal,0.0041790986,106.00328328443034,95,300,1541
TTC1,Normal,0.004176315,0.34752725894676617,2968,300,1542
YIPF4,Normal,0.0041675377,0.35998018225074413,2888,300,1543
ZSCAN16-AS1,Normal,0.004164529,0.7814423927156959,1647,300,1544
OSBPL8,Normal,0.00416315,0.39643984795284826,2700,300,1545
ANXA7,Normal,0.0041611316,0.7581949626515664,1688,300,1546
ZNHIT1,Normal,0.004156728,2.8567768036419956,728,300,1547
TRMT112,Normal,0.0041540507,4.1894440001205435,590,300,1548
PA2G4,Normal,0.004145076,0.5538800825321697,2116,300,1549
SPTLC2,Normal,0.0041450304,0.3743733500875819,2802,300,1550
UNC50,Normal,0.004132115,0.5982508351747806,2010,300,1551
MYLK,Normal,0.004128476,0.49329218299359445,2296,300,1552
BLOC1S1,Normal,0.0041160733,4.202157153349142,589,300,1553
ADD1,Normal,0.0041077253,0.3895034420005772,2729,300,1554
TAF10,Normal,0.004102572,1.148764627514474,1279,300,1555
BSND,Normal,0.004091074,0.3451005807543469,2988,300,1556
RPS17,Normal,0.0040825484,0.9661422250056152,1416,300,1557
FAAP20,Normal,0.004078094,0.5625243588890199,2096,300,1558
AES,Normal,0.0040760897,2.7003274042452476,753,300,1559
PIGP,Normal,0.0040736157,0.5719428137467351,2074,300,1560
TBC1D4,Normal,0.0040640216,0.5225796714505784,2209,300,1561
GRHPR,Normal,0.004062654,0.7285834352728721,1736,300,1562
CD69,Normal,0.0040585147,0.800930118475795,1621,300,1563
SNX10,Normal,0.004052729,0.5451115905074715,2134,300,1564
C1D,Normal,0.0040462883,0.7917896160510394,1634,300,1565
MIA2,Normal,0.0040410035,0.4378551508358204,2509,300,1566
RBX1,Normal,0.004031648,4.039796203096152,601,300,1567
NTRK2,Normal,0.004029011,0.6289746806369235,1941,300,1568
BBX,Normal,0.0040253927,0.6343610900904508,1923,300,1569
RPN1,Normal,0.0040245475,0.6859784609425742,1808,300,1570
IFNGR1,Normal,0.0040242504,0.5218801981901204,2213,300,1571
PLAU,Normal,0.0040195556,2.592266785361181,773,300,1572
SUCLG2,Normal,0.00401932,0.6144779142033343,1981,300,1573
TMEM176B,Normal,0.004019104,6.870592882479625,452,300,1574
AKR7A2,Normal,0.0040127705,0.9957020235924523,1392,300,1575
ENSA,Normal,0.004007613,0.7771784749885751,1660,300,1576
MYH10,Normal,0.0040065334,0.5574001068115568,2112,300,1577
CYS1,Normal,0.0040036966,2.9462920293833244,710,300,1578
LHX1,Normal,0.004000907,0.7352469749805388,1722,300,1579
ORMDL1,Normal,0.003999598,0.6104727700148589,1991,300,1580
FUOM,Normal,0.0039977813,0.439334260583289,2502,300,1581
CERS2,Normal,0.0039959257,0.5020395287067688,2273,300,1582
EID1,Normal,0.0039947974,3.5736786097883266,645,300,1583
COMTD1,Normal,0.0039925547,0.8189915241285888,1594,300,1584
ANPEP,Normal,0.003982071,1.7738004210500646,976,300,1585
ATP5MC1,Normal,0.003977273,10.432504732937442,362,300,1586
ID3,Normal,0.0039740643,6.568572195261984,461,300,1587
CMTM4,Normal,0.0039605508,0.4115625709558552,2623,300,1588
PIK3C2G,Normal,0.003960529,0.9674290897127156,1414,300,1589
ATP5MC2,Normal,0.003956229,17.45564383329014,263,300,1590
TRBC2,Normal,0.0039550657,0.5969495920012825,2013,300,1591
LST1,Normal,0.0039514117,2.8700870772059,723,300,1592
SLC17A3,Normal,0.003946514,0.4722780511116716,2375,300,1593
NEDD4L,Normal,0.003940585,0.9722693691143288,1409,300,1594
CLCNKA,Normal,0.0039390493,1.3015695329460686,1180,300,1595
CLTA,Normal,0.003936723,3.7248998969058214,628,300,1596
HPRT1,Normal,0.003931472,0.8411538243113312,1566,300,1597
CMC1,Normal,0.0039301207,0.6250264162570891,1952,300,1598
NDUFB3,Normal,0.003920387,6.767774695065574,454,300,1599
PDIA3,Normal,0.003920199,2.049175746536347,895,300,1600
ZFAS1,Normal,0.0039184983,2.137666840264932,865,300,1601
TMEM258,Normal,0.0039182818,4.757422654404079,545,300,1602
SBDS,Normal,0.003917003,0.8546320251801139,1549,300,1603
KL,Normal,0.0039155884,4.294043969649346,579,300,1604
TSPAN12,Normal,0.0039093643,0.7718093242069779,1664,300,1605
FAM162A,Normal,0.003894246,2.119522937034252,870,300,1606
ARL6IP5,Normal,0.003890281,0.9983378336622954,1390,300,1607
TMEM106B,Normal,0.0038863183,0.6154151169205919,1977,300,1608
SOCS1,Normal,0.0038846438,0.36707010237132637,2852,300,1609
PRRC2C,Normal,0.0038823294,0.7772014878977105,1659,300,1610
HNRNPA0,Normal,0.0038796647,0.634614003346991,1922,300,1611
EEF1E1,Normal,0.0038794666,0.9261089860313042,1464,300,1612
FBXL5,Normal,0.0038678634,0.5233536872832514,2204,300,1613
TXNL4A,Normal,0.003862623,0.94724273137001,1438,300,1614
LIMD2,Normal,0.0038597062,0.371046336589917,2823,300,1615
ATP5F1C,Normal,0.0038517546,5.253500570416046,518,300,1616
VDAC3,Normal,0.003851728,0.7589909986437343,1687,300,1617
DRAP1,Normal,0.0038467876,1.078676097703458,1319,300,1618
C11orf96,Normal,0.0038408057,9.763035833752,382,300,1619
ARL4C,Normal,0.0038377834,0.5205168783612918,2219,300,1620
PTGER1,Normal,0.0038342245,4.258053844658679,582,300,1621
TMEM204,Normal,0.0038326497,0.3737270363421932,2807,300,1622
NOL7,Normal,0.0038312948,0.5844216193440129,2047,300,1623
PYURF,Normal,0.0038278261,1.1420422649946285,1283,300,1624
TUBB,Normal,0.003827794,2.288722418241419,835,300,1625
APLP2,Normal,0.0038262943,7.078527695537631,446,300,1626
MLEC,Normal,0.0038179473,0.7751983521537189,1661,300,1627
RBM39,Normal,0.003813468,1.651559123981568,1017,300,1628
GMNN,Normal,0.0038133292,0.49274271659835445,2299,300,1629
MAP3K13,Normal,0.0038119126,1.2533782979092045,1214,300,1630
CNOT7,Normal,0.0038082898,0.3447211373704043,2989,300,1631
C1QA,Normal,0.0037991917,4.91295273706136,532,300,1632
IFI27,Normal,0.0037956368,13.330121045240507,309,300,1633
SET,Normal,0.0037856558,2.3803127020101886,814,300,1634
UQCRC1,Normal,0.0037854938,1.6170393889898167,1032,300,1635
SFRP1,Normal,0.0037747817,16.912288443315084,267,300,1636
HACD3,Normal,0.003765897,1.0687250197473506,1330,300,1637
BRK1,Normal,0.0037563252,2.0958900354459544,877,300,1638
SEC31A,Normal,0.0037545173,0.45182307902108254,2451,300,1639
HEXA,Normal,0.003752629,0.6378087615216889,1908,300,1640
NCOA4,Normal,0.003749692,0.5682387607438576,2084,300,1641
ANXA4,Normal,0.0037453657,4.3239645396137405,576,300,1642
MRPL57,Normal,0.0037434495,1.6817200106005643,1010,300,1643
PTGR1,Normal,0.003739322,3.628097606911835,639,300,1644
PAPOLA,Normal,0.0037308903,0.7990214263001099,1624,300,1645
SERINC1,Normal,0.003730264,1.2127933744217763,1234,300,1646
LSM2,Normal,0.0037292629,0.56795076936298,2086,300,1647
POP5,Normal,0.003725547,0.56793353036718,2087,300,1648
NUDCD2,Normal,0.0037216751,0.36998500762529385,2828,300,1649
HSPA6,Normal,0.0037194812,1.563294444237053,1052,300,1650
CAP1,Normal,0.0037144674,0.6811844276304068,1818,300,1651
PTGES2,Normal,0.0037140204,0.37155102149704006,2818,300,1652
ECHDC1,Normal,0.0037127768,0.36620867625076226,2858,300,1653
ADM,Normal,0.0037055172,1.8064377584363938,961,300,1654
TMEM106C,Normal,0.0037051553,0.581977832032548,2053,300,1655
KCNJ10,Normal,0.0037020857,0.36679680588732594,2854,300,1656
S100A16,Normal,0.003694731,1.2084611345966436,1239,300,1657
ANXA2,Normal,0.0036895662,9.026719300701,398,300,1658
ATP6V1G1,Normal,0.0036861587,8.123942564878467,416,300,1659
HMGN1,Normal,0.0036838239,4.837830932717321,535,300,1660
GRN,Normal,0.0036822378,2.075167296498146,884,300,1661
PHB,Normal,0.003681126,2.062141185331921,890,300,1662
ZNF106,Normal,0.003675584,0.38844016196007397,2737,300,1663
DDOST,Normal,0.0036738638,0.4893319052947102,2310,300,1664
SURF4,Normal,0.0036713665,0.4191196963009994,2600,300,1665
TLN1,Normal,0.00367071,0.39400934698924217,2712,300,1666
FAM167B,Normal,0.0036677253,0.43633970471709554,2516,300,1667
PEX2,Normal,0.0036669509,0.41049847885440527,2629,300,1668
KRT19,Normal,0.0036578672,29.366827812854048,200,300,1669
TIMM17B,Normal,0.0036555158,0.6566982161442998,1866,300,1670
ISG15,Normal,0.0036552611,1.1085505554842694,1300,300,1671
ARSD,Normal,0.0036533074,0.4595047802474664,2423,300,1672
NDUFV2,Normal,0.0036532194,4.071371642031869,595,300,1673
DPYSL2,Normal,0.0036513158,0.5140212090900249,2238,300,1674
AKR7A3,Normal,0.0036490948,0.4197544652843501,2594,300,1675
ETS1,Normal,0.0036479481,0.4726663522676964,2372,300,1676
PTPRC,Normal,0.0036460955,0.954375998717178,1431,300,1677
ATP5D,Normal,0.0036435623,10.27109474000152,366,300,1678
AMFR,Normal,0.0036396976,0.6149372773838013,1978,300,1679
SPINK1,Normal,0.0036396778,229.0061655081017,59,300,1680
RHOC,Normal,0.0036375169,2.03091699037617,901,300,1681
IAH1,Normal,0.0036361932,0.46963907869584154,2387,300,1682
PART1,Normal,0.0036351618,0.5428312049526746,2139,300,1683
MRPL28,Normal,0.0036339692,0.5439485255879479,2136,300,1684
TCEAL9,Normal,0.0036329785,1.1731421928481238,1267,300,1685
TST,Normal,0.0036315422,1.0269215269031189,1366,300,1686
PDHB,Normal,0.0036279364,0.6121503555249284,1987,300,1687
NOP53,Normal,0.0036278712,1.161017858121054,1273,300,1688
BRD2,Normal,0.003617839,0.6214425725857767,1964,300,1689
ODC1,Normal,0.0036166438,0.6503786674556741,1881,300,1690
PIGQ,Normal,0.003605508,0.5822429349672077,2052,300,1691
HMGA1,Normal,0.0035990798,0.684395563345279,1813,300,1692
PARD6B,Normal,0.0035981839,0.7309717631340958,1728,300,1693
CTSA,Normal,0.0035895503,0.9241095670055937,1466,300,1694
PON2,Normal,0.003586962,0.6689512143811056,1842,300,1695
TMEM179B,Normal,0.0035863018,0.9811364586575471,1404,300,1696
NDUFAF4,Normal,0.0035855258,0.506765639640085,2258,300,1697
NRP1,Normal,0.003585333,0.5209162373896652,2218,300,1698
SPON2,Normal,0.0035842883,0.677151510992911,1824,300,1699
AGPAT2,Normal,0.003581042,0.6548847598474786,1870,300,1700
CCDC50,Normal,0.0035802075,0.38816922553215794,2739,300,1701
CTD-2228K2.5,Normal,0.0035781055,0.4765480721889303,2354,300,1702
SLC8A1,Normal,0.0035780866,14.882048979094545,287,300,1703
PLPP1,Normal,0.003576034,1.4839153853305747,1092,300,1704
C1orf43,Normal,0.0035738572,0.9577589049451981,1424,300,1705
RCAN2,Normal,0.003572332,0.4840527024772567,2321,300,1706
RNASEH2C,Normal,0.003571765,0.8450118880046547,1563,300,1707
TCIM,Normal,0.0035689317,3.068159986512773,695,300,1708
UQCRC2,Normal,0.0035682607,1.4983740997877235,1077,300,1709
SYTL2,Normal,0.0035592008,0.40381854843797105,2667,300,1710
S100A13,Normal,0.003554707,10.341437336297355,364,300,1711
ASAP2,Normal,0.0035532184,0.4374158213014927,2511,300,1712
AKR1B1,Normal,0.0035435793,0.6671680068417079,1847,300,1713
HECTD1,Normal,0.0035435096,0.5337005273028778,2164,300,1714
PDXK,Normal,0.0035377725,1.0892871003580102,1315,300,1715
LRRFIP1,Normal,0.003535496,1.2654149834086101,1208,300,1716
NUDT22,Normal,0.0035353466,0.41387970581698386,2616,300,1717
RRAD,Normal,0.0035350712,2.250464119418629,842,300,1718
MCRIP1,Normal,0.0035349568,0.40012161013447095,2680,300,1719
UTRN,Normal,0.0035327184,0.7281579277477049,1737,300,1720
PSMB8,Normal,0.0035270255,0.6236738624608568,1953,300,1721
G3BP1,Normal,0.003525577,0.4751812182558463,2362,300,1722
CLEC11A,Normal,0.0035233311,0.4207426138231949,2591,300,1723
LAMTOR5,Normal,0.00350787,7.354991486943502,433,300,1724
HSPA9,Normal,0.0035076388,1.1358646344064216,1285,300,1725
DLD,Normal,0.003506732,0.6603516924175712,1856,300,1726
MAF1,Normal,0.003504974,0.43763702385005765,2510,300,1727
TMEM248,Normal,0.0035046064,0.3963618816390362,2701,300,1728
IQGAP1,Normal,0.0035038006,0.8002142130440008,1622,300,1729
ACSS1,Normal,0.003502451,0.3459628022474396,2983,300,1730
RBP7,Normal,0.0035008984,1.8132263344057984,960,300,1731
MOB1A,Normal,0.0034997233,0.7469991343930145,1698,300,1732
MRPL54,Normal,0.003488613,1.5363855917423628,1066,300,1733
MRPL3,Normal,0.003488089,0.4654964667573022,2407,300,1734
CNDP2,Normal,0.003485389,1.312859438215787,1175,300,1735
OXCT1,Normal,0.0034836857,0.6811637555607922,1819,300,1736
ERGIC2,Normal,0.003483392,0.41049133285103123,2630,300,1737
ILF3,Normal,0.0034787254,0.3947992481325936,2707,300,1738
TSPAN7,Normal,0.0034767045,0.49177509121319807,2303,300,1739
DAD1,Normal,0.0034738167,6.627905192359222,457,300,1740
PCBD1,Normal,0.003473604,3.442625192316277,652,300,1741
SMIM24,Normal,0.003473022,2.9259265674047246,713,300,1742
SFPQ,Normal,0.0034699873,1.5125440134189372,1076,300,1743
SEC61B,Normal,0.003469518,5.918934558333978,483,300,1744
RAB14,Normal,0.003463054,0.6356691329981048,1918,300,1745
CADPS2,Normal,0.0034584044,0.4916692351228891,2304,300,1746
DMRT2,Normal,0.0034556095,1.0037240685646232,1384,300,1747
PPT1,Normal,0.0034531998,0.4745876007685217,2363,300,1748
TBX2,Normal,0.003452265,0.5357057614079357,2159,300,1749
PPP1R14A,Normal,0.0034511061,0.7598615490870687,1684,300,1750
SNRPF,Normal,0.0034506815,1.3401198430787327,1165,300,1751
FECH,Normal,0.003448669,0.3856415098089383,2751,300,1752
LSP1,Normal,0.003445497,0.4095820227795114,2636,300,1753
ACTA2,Normal,0.00344178,9.331002525728257,393,300,1754
RPL36AL,Normal,0.0034406527,12.681842497251798,317,300,1755
